,simTag,e-e_avg_e-1,e-i_avg_e-1,i-i_avg_e-1,e-e_std_e-1,e-i_std_e-1,i-i_std_e-1,e-e_avg_e29,e-i_avg_e29,i-i_avg_e29,e-e_std_e29,e-i_std_e29,i-i_std_e29
284,sparse050_10class_196_t0,25.86162106122449,25.75729608,25.6967626122449,1.0639661116041899,0.9772981646399597,0.8741787892821051,26.00146351020408,25.85938196,25.664438775510202,1.1381842297197675,1.0547724642208662,0.8490133557989716
285,sparse080_10class_196_t0,25.720078291139238,25.829014937499995,25.920329473684212,0.9414076147004905,1.058425337002153,1.2322887349091256,26.096163322784808,26.481792249999998,25.89972,1.0429944291146886,1.4162565220599823,1.2097253768912748
286,sparse095_10class_196_t0,25.78738170212766,25.551910736842103,25.497149999999998,0.9197841952909765,0.8087113400248077,0.5443310761843386,26.038972653975364,28.690651789473684,25.170880000000004,1.0238618371227988,1.4454243813503567,0.35990268907025397
287,sparse050_10class_197_t1,25.840218040816325,25.95237164,26.059764734693875,0.9450508512444153,0.9698155262645111,1.0464441133420337,25.982742530612246,26.106161080000003,25.957544,0.9710032779423664,1.0592696490777187,0.992118442673339
288,sparse080_10class_197_t1,25.591537183544308,25.508840250000002,25.453925263157892,0.8144602016333268,0.7478413487447972,0.6825507954829475,25.926026265822784,26.262977499999998,25.424971578947368,0.9540671456414297,1.102479308419777,0.6565115989135557
289,sparse095_10class_197_t1,25.827047301231804,26.007559578947372,26.34474,1.0121619690671921,1.1675000535141795,1.166990312042049,26.108181679731242,27.92010042105263,26.04133,1.0957877892496444,1.521193991905815,0.8783222552685319
290,sparse050_10class_198_t2,25.65433044897959,25.703980719999997,25.636447510204082,0.7743468638659177,0.8473870862057562,0.8394986015205894,25.741436081632653,25.68058048,25.630377714285714,0.8212339132957768,0.8224122742487308,0.8290504609450157
291,sparse080_10class_198_t2,25.782696455696204,25.765455687499998,25.655251578947365,0.9636843009868172,0.9569312942644589,0.775452262721997,26.16211088607595,26.529642937499997,25.772519473684216,1.085167680318028,1.1945764677962734,0.8772584922357394
292,sparse095_10class_198_t2,25.74441614781635,25.491521263157892,25.226760000000002,0.9882333212408355,0.6722936970593826,0.2046638473204291,25.98030725643897,27.971308210526317,25.58527,1.061429002560708,1.373571152670431,0.432903880901985
293,sparse050_10class_199_t3,25.976379918367346,25.89299012,25.76850563265306,1.0777663439426486,1.0285503024754723,0.9218647426624968,26.05597265306122,25.93401988,25.680565469387755,1.1390971439514135,1.0552763713458129,0.8652989319254417
294,sparse080_10class_199_t3,25.634262626582277,25.596822625000005,25.571144736842104,0.8375001778908179,0.7353649560511498,0.5955277604989803,25.893981550632912,25.8736953125,25.42412736842105,0.9751756263981444,0.8605077870779423,0.5386801616118116
295,sparse095_10class_199_t3,25.788752026875702,25.878513684210525,25.494839999999996,0.9917516054160315,0.9064693509970168,0.5580000021505375,26.024164546472566,27.737010947368418,25.64166,1.088328892060667,1.5803607508101458,0.6387856263254524
296,sparse050_10class_200_t4,25.52869257142857,25.71352596,25.787611591836733,0.7534143402862052,0.8691077484927161,0.9033840025942348,25.79075142857143,25.896662,25.76929363265306,0.9277830117444663,0.9606865659745638,0.8740652549731591
297,sparse080_10class_200_t4,25.99973183544304,25.9367485625,25.937760526315795,1.0798674314525005,0.9387386347636564,0.7888077195294151,26.206908449367084,26.2239135625,25.832166842105266,1.140077225374601,1.130293308226811,0.7569234509064525
298,sparse095_10class_200_t4,25.75537798432251,25.942284421052634,26.243039999999997,0.922451527439852,1.1985309384099008,1.4641927811596391,25.978115274356103,26.60555452631579,26.584319999999998,1.0122579603306145,1.7228293321209605,1.7625996157948063
299,sparse050_10class_201_t5,25.586993795918367,25.6286172,25.695062530612244,0.8004134693013732,0.8102782709317583,0.7985284099786205,25.75825118367347,25.99283612,25.68970685714286,0.8143682146581716,0.9923601551187682,0.7944361523836917
300,sparse080_10class_201_t5,25.774486582278477,25.749756750000003,25.757248421052626,0.9198596463301056,0.8447249418254071,0.7458618983026364,26.105837721518984,26.0615098125,25.564399473684208,1.0480196259612087,1.0522384175817594,0.634617373864165
301,sparse095_10class_201_t5,25.718483045912652,25.560246736842103,25.52165,0.9043105058739214,0.8186798402080242,0.8145861835926264,25.885397603583428,26.819556,25.64013,0.9776467185789152,1.4991771567450276,0.6783445187366082
302,sparse050_10class_202_t6,25.656444163265306,25.74894128,25.85602342857143,0.8433390502146529,0.8842684335562147,0.9558054775872524,25.990840244897957,25.945546760000003,25.73788514285714,1.1678529477900805,1.0594692664506613,0.9150590686987572
303,sparse080_10class_202_t6,25.724576107594935,25.972740125,26.251691578947373,0.9124573694439487,1.1225790527630934,1.2893868468680973,25.83992047468354,26.031268625,26.17944368421053,0.9359969762618326,1.1394238531394318,1.2592372162029826
304,sparse095_10class_202_t6,25.715572116461367,25.879228421052627,26.14843,0.9266475647506676,0.9018440131971893,0.9712541027455174,25.912153370660697,28.713886526315786,25.797109999999996,0.9798749039215278,1.6029223786005546,0.8335777605598653
305,sparse080_10class_203_t7,25.739555506329115,25.900935250000003,26.098358421052627,0.8373039590967235,0.9606229416021863,1.0757963285558978,25.937710221518987,26.126982,25.830605263157896,0.8835960789454641,1.1336821583290002,0.9058257962960964
306,sparse095_10class_203_t7,25.95907941769317,26.177540210526313,25.56551,1.1399392169468368,1.253642910848203,0.6300853996880109,26.236310727883538,28.296119157894733,25.542630000000003,1.2520080512404523,1.588545843279758,0.8361055974576412
307,sparse050_10class_204_t0,26.809027346938773,26.759944279999996,26.74366710204082,0.9227649558882317,0.9024895967241293,0.8710968964702912,26.838198040816327,26.805721479999995,26.737129224489795,0.9379005573828276,0.9409047271294844,0.8665466744586335
308,sparse080_10class_204_t0,26.785268892405064,26.645950624999998,26.427839473684216,0.8975098750262637,0.7776775954321362,0.7090549642934578,26.918241930379747,26.7692729375,26.37712473684211,0.9566092513609262,0.7832583787128429,0.663427802972192
309,sparse095_10class_204_t0,26.758241836506162,26.61597642105263,26.440730000000002,0.8764022975239453,0.7722232206815739,0.7360437745813762,26.867359507278838,28.504513894736842,26.299590000000002,0.9053851941579502,1.2898313259845826,0.553513841651679
310,sparse050_10class_205_t1,26.73742,26.68468196,26.659921387755105,0.8769184067133344,0.8732711921313782,0.8539395654664882,26.76835044897959,26.78731008,26.6734507755102,0.8619789242474187,0.948625733925869,0.856966955761274
311,sparse080_10class_205_t1,26.767804841772154,26.678691,26.608734210526315,0.9043564080618364,0.8119732094527504,0.7619502890527274,26.903784746835445,27.105887249999995,26.603381578947374,0.9307922039556177,0.9621284945954139,0.7591886564149163
312,sparse095_10class_205_t1,26.692039395296753,26.818749894736843,26.710060000000006,0.7761023430221218,0.821473526968773,0.5635172494254278,26.805893684210524,27.58286,26.429899999999996,0.8078806797689776,1.064025619972515,0.4169661712897106
313,sparse050_10class_206_t2,26.86396685714286,26.656451439999998,26.44404342857143,1.042815417699291,0.8734558312141069,0.6781357314558971,26.990708081632654,26.899775679999998,26.5051666122449,1.0730655572456569,0.9612596880138777,0.6919121110546
314,sparse080_10class_206_t2,26.665101518987345,26.557733749999997,26.413591052631578,0.7491006750444983,0.6104544306792584,0.48077892520361654,26.752064303797468,26.677330499999997,26.400026842105266,0.7764351178427287,0.6807920251587485,0.4913546285691662
315,sparse095_10class_206_t2,26.556611668533034,26.714437894736843,27.108240000000002,0.7419502996370326,0.9736972544059438,1.085194441747653,26.619761634938406,27.173830736842106,27.375580000000003,0.757791591109401,1.0757649976314207,1.23252419594911
316,sparse050_10class_207_t3,26.512340408163265,26.553210080000003,26.597945387755104,0.6532629605795354,0.6988906522270802,0.7323964531264447,26.554854530612246,26.57206148,26.588312163265304,0.6741812554906756,0.6986569556285901,0.7175681992070715
317,sparse080_10class_207_t3,26.69884996835443,26.652633625000004,26.63653421052632,0.8994113237543027,0.825094186726194,0.7405730801126479,26.846134715189876,26.8489833125,26.53514105263158,0.8988313407535393,0.8726423806765158,0.692835444424954
318,sparse095_10class_207_t3,26.70151424412094,26.48790357894737,26.123569999999994,0.8076950257347492,0.6686505231535431,0.2855482517894307,26.85383867861142,28.33408505263158,26.14082,0.860665399271311,1.1081148420095452,0.3443289729314102
319,sparse050_10class_208_t4,26.7086413877551,26.60919328,26.493048816326528,0.9067987715266027,0.7743873657097212,0.5951820669621127,26.846460163265306,26.716318039999994,26.509454040816323,0.9636107947209965,0.8317097089625433,0.6076394374234141
320,sparse080_10class_208_t4,26.619034810126582,26.6231203125,26.648236842105266,0.7587059037487397,0.8015432109335419,0.7832796813201369,26.838458037974686,26.909698062500002,26.517614210526315,0.8580431020118247,0.9392573775808184,0.7087521119308795
321,sparse095_10class_208_t4,26.625671623740203,26.830339157894734,27.046429999999997,0.7618487776271242,0.7862642199690262,0.8131273025178777,26.75205083986562,27.20996694736842,26.818939999999998,0.8100536198252655,0.9572539862171252,0.5962263734522318
322,sparse080_10class_209_t5,26.586119873417722,26.590045125000003,26.617922631578946,0.7083252276713573,0.7676304460570427,0.8455590523518316,26.722771202531643,27.055558499999997,26.43515210526316,0.7323392468959474,0.9060922959418926,0.7702503482776775
323,sparse095_10class_209_t5,26.580475431131017,26.498584210526317,26.41078,0.7730216127866933,0.5988629779693109,0.3681661793266734,26.699185240761476,27.75104105263158,26.22356,0.8149613387620923,0.9845885305354973,0.3539352319281021
324,sparse050_10class_210_t6,26.81330155102041,26.719477040000005,26.63201551020408,0.8448987666673219,0.8111816802473034,0.8031162806627419,26.873591836734693,26.7885152,26.6327253877551,0.8751415350852227,0.8514608431354669,0.7946529848217233
325,sparse080_10class_210_t6,26.627886518987342,26.698330249999998,26.80725736842106,0.7826175891680587,0.8452804432020994,0.8984207871379066,26.714059683544303,26.746917562500002,26.77482947368421,0.8352229230251857,0.8562163903755924,0.8656634103845849
326,sparse095_10class_210_t6,26.62548064949608,26.322291157894735,26.02877,0.7984075427666767,0.5962727365416516,0.24423190639226475,26.782081970884658,28.394420631578946,26.143009999999997,0.8434914374611326,1.2418216864266791,0.4088114490813586
327,sparse050_10class_211_t7,26.5621026122449,26.692839120000002,26.766868408163262,0.7061945507344656,0.8003523062387123,0.9219652341169504,26.64671069387755,26.79933856,26.76137371428571,0.6800604106478623,0.8942186965888862,0.9095392722775547
328,sparse080_10class_211_t7,26.645904810126584,26.547936437500002,26.48093684210526,0.8004605941183841,0.7171374394361646,0.646555154492294,26.789915822784806,26.859374625,26.414964210526314,0.8185283556807529,0.9305943565034711,0.6091972100388459
329,sparse095_10class_211_t7,26.81596781634939,26.828833263157893,26.7519,1.0416263423838048,1.0132697925496261,0.7671517385758833,26.999141142217248,28.647297052631583,26.217660000000002,1.0960863657244473,1.2067003774066776,0.49549576627858266
330,sparse050_10class_212_t0,27.454012489795918,27.56729544,27.642237714285717,0.7179174891700647,0.7821062978158444,0.8307673497448743,27.48718987755102,27.630563679999998,27.632364326530617,0.7310085110615846,0.8204427363081823,0.8177501372150044
331,sparse080_10class_212_t0,27.453326360759494,27.4666925,27.521349473684207,0.7384299829758012,0.7976666324231257,0.8552810547445713,27.52294933544304,27.505470937500004,27.487684210526314,0.7608661215881353,0.8458339634122177,0.8592621645545107
332,sparse095_10class_212_t0,27.43563222844345,27.561848,27.29817,0.6813060733601204,0.8421839782820304,0.4746010599440333,27.537573012318028,27.73591031578948,27.29157,0.7007007845913862,0.8359561974919281,0.46751543514626315
333,sparse050_10class_213_t1,27.44141281632653,27.514833000000003,27.59636310204082,0.6420414799294727,0.707099167898676,0.7943001121882168,27.546836571428575,27.639724599999997,27.526934204081634,0.6650838108312948,0.6949653753438655,0.7277634220759611
334,sparse080_10class_213_t1,27.49478,27.529076,27.515203684210523,0.6863429778280856,0.7391941902920368,0.7250873054780189,27.557020094936703,27.730353124999997,27.506101052631585,0.6922051657277036,0.8415915367565399,0.7428161153049836
335,sparse095_10class_213_t1,27.364387099664054,27.47850694736842,27.15708,0.5994218748312331,0.6265565035167239,0.5641799159842541,27.42542913773796,27.76348905263158,27.01454,0.5885759363010431,0.7625816065570311,0.49231357121249486
336,sparse050_10class_214_t2,27.756362857142854,27.598097080000002,27.444356408163262,0.889906349340153,0.8082865139858969,0.7591749304758535,27.792035755102038,27.635042720000005,27.43610914285714,0.9039518502049319,0.828515182440854,0.7483970540728896
337,sparse080_10class_214_t2,27.49023661392405,27.4991408125,27.559973684210522,0.7049565190859828,0.7320108010323959,0.7578480239551609,27.53416699367089,27.522795625,27.54748315789474,0.7283879498781338,0.7480977308937379,0.7493764655965837
338,sparse095_10class_214_t2,27.48471446808511,27.56851894736842,27.4865,0.7470956627801998,0.8845081980155902,0.7768012937682326,27.620354132138857,28.208822315789472,27.55958,0.7751736987337543,1.0176421756646485,0.895347545705019
339,sparse050_10class_215_t3,27.48098,27.432026,27.393943020408166,0.771430346706952,0.684385986820303,0.5861513066504416,27.511100081632648,27.459877799999997,27.383794775510204,0.7751748759697306,0.6794096731892769,0.5782692552757708
340,sparse080_10class_215_t3,27.57523481012658,27.4333729375,27.250380526315787,0.7613702443269522,0.6073868668722359,0.4624435849402114,27.6403325,27.566891875,27.335029473684212,0.7770726720068246,0.6386979223948395,0.4849875121286894
341,sparse095_10class_215_t3,27.507055251959684,27.72842042105263,28.10049,0.7377622396223722,0.9223827921797417,1.1351134167562291,27.589355722284434,28.405185263157893,27.885889999999996,0.735700661469707,1.275248943586964,0.9931496216079425
342,sparse050_10class_216_t4,27.57290742857143,27.63441496,27.592192653061225,0.8088636377709668,0.8175028370153821,0.7929273482605401,27.620037306122452,27.69242108,27.577345795918365,0.8421552854069524,0.8502316211101735,0.781901544092192
343,sparse080_10class_216_t4,27.46578155063291,27.5021731875,27.539283684210524,0.73569563204554,0.6965093999633744,0.5967499339599155,27.583220316455694,27.836421,27.48434157894737,0.7620658493042771,0.939864734501194,0.6051924541287251
344,sparse095_10class_216_t4,27.637607569988802,27.217749052631582,26.67882,0.842065631609684,0.5842360902509652,0.22506395002309926,27.734009720044792,28.424456210526312,26.413940000000004,0.8474957160538977,0.9958131667179331,0.18144043760970158
345,sparse050_10class_217_t5,27.915410693877554,27.704386120000006,27.48230930612245,1.0700048050359057,0.9153186700965656,0.699763605479888,27.954319183673466,27.71070036,27.476326530612244,1.101464715537835,0.9209889548935266,0.7037075278416627
346,sparse095_10class_217_t5,27.397176886898094,27.53334147368421,27.551470000000002,0.6379734719557797,0.7108220978601111,0.6874872988644952,27.539161343784993,28.101975578947368,27.30447,0.6789899998122232,0.9444264456458169,0.5715997219208558
347,sparse050_10class_218_t6,27.608069387755098,27.575680960000003,27.568684979591836,0.7916126211377147,0.7637391225997778,0.7476635325881171,27.61640824489796,27.583739119999997,27.564927755102044,0.785659629946671,0.7587985186633047,0.7441769370340147
348,sparse080_10class_218_t6,27.311457658227848,27.44947925,27.560714736842105,0.5905122813208195,0.7058783628532876,0.7848371908227941,27.401366930379748,27.597020875000002,27.468820000000004,0.6209428208796441,0.7135982915928502,0.7376235641857609
349,sparse095_10class_218_t6,27.46538907054871,27.389626736842107,27.35523,0.7596628714437004,0.6137514922274789,0.36492444985229494,27.53410580067189,27.654279157894734,27.28247,0.7745723131394134,0.7731287173061815,0.3108879413872463
350,sparse080_10class_219_t7,27.52401075949367,27.635267812499997,27.803310526315794,0.7309748961546381,0.7692743288939355,0.7986092176532747,27.568812879746837,27.656784374999997,27.79856052631579,0.7464440419999859,0.7704776152204938,0.7904706963973306
351,sparse095_10class_219_t7,27.557926024636057,27.800761263157895,28.27328,0.8314293795112316,1.0299315144398191,1.3431041067616467,27.663639641657333,28.858936631578946,27.898929999999996,0.854075159463127,1.1839076187667334,1.2297101244195725
352,sparse050_10class_220_t0,28.612603836734696,28.6766974,28.75116514285714,0.46067180704454624,0.5328618421141075,0.6054972712061061,28.624814693877553,28.680055999999993,28.747250367346936,0.46567298330043444,0.5356786790530308,0.6019243208396156
353,sparse080_10class_220_t0,28.58311724683544,28.7058619375,28.831179473684212,0.5173447635722089,0.7613374641100331,0.9474428031894656,28.61027363924051,28.712062562499995,28.80907578947368,0.5281793236832569,0.7528964532754047,0.9325254217181924
354,sparse095_10class_220_t0,28.558574580067187,28.635551578947364,28.68765,0.48219701537908877,0.4305704092463386,0.334839926681392,28.58334396416573,28.677448210526315,28.73615,0.4933922587817109,0.48921264451098295,0.374797727447753
355,sparse050_10class_221_t1,28.659467836734695,28.6531864,28.619115183673472,0.4998488177421023,0.5304101731669935,0.5091631707809001,28.690728571428572,28.65639104,28.629951673469385,0.510502414473892,0.5254445730462143,0.5355135498497772
356,sparse080_10class_221_t1,28.660477120253162,28.660986,28.695800000000006,0.5928428949614426,0.5874259164494703,0.575500677031016,28.681766708860756,28.670723374999998,28.698303157894742,0.6020624806556368,0.5903237789900636,0.5767188869992094
357,sparse095_10class_221_t1,28.756443113101906,28.731890105263158,28.81014,0.6887792224273634,0.6396443667234486,0.5547535834945092,28.817041993281073,29.13411915789474,28.825560000000003,0.7018045200942313,0.9570348941509128,0.6396615498839988
358,sparse050_10class_222_t2,28.70160293877551,28.658425639999994,28.60184244897959,0.5698107745554895,0.5850105650008302,0.5718253354507741,28.740998693877547,28.66649096,28.59241853061225,0.5816890693790185,0.5659857639961259,0.5490014485757292
359,sparse080_10class_222_t2,28.647849841772157,28.659054937499995,28.677685263157898,0.5543373572352465,0.5499281561946261,0.5642188005913311,28.66720417721519,28.6732914375,28.68085421052632,0.5640904863238095,0.5635103550250284,0.558324713442067
360,sparse095_10class_222_t2,28.61047281075028,28.528228421052635,28.494140000000005,0.5130570803218288,0.47783956670417455,0.4238908614254383,28.651659238521834,29.07919957894737,28.40013,0.5110688695209024,0.6829878344295528,0.4527080539376344
361,sparse050_10class_223_t3,28.561554448979596,28.555281800000003,28.565573387755105,0.4282922581776379,0.45646776507521314,0.4818280412477098,28.593512816326527,28.576807000000002,28.573546204081634,0.43005214365264083,0.46871253841453825,0.48829059590040713
362,sparse080_10class_223_t3,28.65545243670886,28.569947375,28.47847315789474,0.6148094325570738,0.4619867454057631,0.28163042816601885,28.680374968354435,28.587908062500002,28.478195263157897,0.6221801811479454,0.48190256628414635,0.2830928256330963
363,sparse095_10class_223_t3,28.7276241881299,28.66665494736842,28.65028,0.620903042373442,0.49636593546097607,0.28543232052449763,28.77844521836506,29.272191157894735,28.48937,0.6364473874379375,0.7381882811356651,0.28086509590905034
364,sparse050_10class_224_t4,28.652134204081637,28.69935664,28.753714612244902,0.6245128391006141,0.6245640876834903,0.6114605007073292,28.667951836734694,28.702916479999995,28.749207265306122,0.6293103550475677,0.6223736951578285,0.6091571583722832
365,sparse080_10class_224_t4,28.687471962025317,28.716531375000002,28.791771578947372,0.5657507448704482,0.5427856747171109,0.5341196293485211,28.707680348101267,28.72489075,28.782972631578943,0.5728420404609801,0.545053534666034,0.5270569926122752
366,sparse095_10class_224_t4,28.71866038073908,28.66717705263158,28.470939999999995,0.6664072407284181,0.5415041739837647,0.2262569919361609,28.76792217245241,29.37437452631579,28.383609999999997,0.6717794046732133,0.7705078674850468,0.22271413269031712
367,sparse050_10class_225_t5,28.61127420408163,28.57709972,28.542904326530607,0.4911218452123411,0.5083549528625855,0.5193724091491217,28.62192930612245,28.594873080000003,28.560223346938777,0.4832808158511184,0.5040834361564697,0.5219840949271934
368,sparse080_10class_225_t5,28.623434841772156,28.633441750000003,28.63251894736842,0.528943816269959,0.49049048342647544,0.4706964078658763,28.65364585443038,28.7691808125,28.62498315789474,0.5350672154587344,0.5172485125769718,0.4908407260486057
369,sparse095_10class_225_t5,28.62533522956327,28.58906757894737,28.45285,0.5299347613778027,0.45705837218068135,0.27120184457337304,28.69785440089586,28.905779368421054,28.43138,0.5790963379337601,0.6438210647423064,0.2488174945617774
370,sparse050_10class_226_t6,28.675478367346937,28.65414468,28.62630342857143,0.6217001441253633,0.5666504974106151,0.5145144866452612,28.702473469387755,28.67664276,28.627990285714283,0.620365525567349,0.5636300896009566,0.5082880770477485
371,sparse080_10class_226_t6,28.630374303797467,28.5698026875,28.480047894736842,0.6159097186516694,0.5607952037611658,0.48393951293501375,28.651273797468356,28.578420687500003,28.47715315789474,0.6261945187557588,0.5648747061878212,0.47992375673590226
372,sparse095_10class_226_t6,28.646421858902574,28.81747305263158,28.528699999999997,0.5928197472517214,0.6600322150272965,0.31321960666599397,28.675319283314668,28.968400210526315,28.510939999999994,0.6023849427183751,0.737260108766847,0.29736003833736613
373,sparse050_10class_227_t7,28.657841306122446,28.67813368,28.71548179591836,0.5558845648997679,0.570132469015454,0.5865166313866139,28.659181795918368,28.680273080000003,28.717379346938777,0.5522296817071746,0.5693187176119485,0.5887221886026064
374,sparse080_10class_227_t7,28.724140759493675,28.6303409375,28.534429473684213,0.6161619658767442,0.6356464653349935,0.7127195671102543,28.749588639240503,28.6467595625,28.531223684210527,0.6290783918373205,0.6387003377238488,0.7084248499438778
375,sparse095_10class_227_t7,28.682923919372897,28.660656000000003,28.64192,0.6150195216969955,0.7036898123319603,0.5179704968432083,28.71452203807391,28.86474505263158,28.62371,0.6180305032375153,0.8763754419868398,0.5345843721060317
376,sparse050_10class_228_t0,29.473189061224492,29.517660439999997,29.576103918367345,0.47426583107497966,0.46733014759055125,0.45010319041911123,29.481872408163262,29.51970628,29.575867346938775,0.47761714742693395,0.46768324013220913,0.4498102835948231
377,sparse080_10class_228_t0,29.451665537974684,29.521712750000003,29.60730736842105,0.3684874255437868,0.3888071734966287,0.45394724473041786,29.459919936708864,29.528551000000004,29.608417894736842,0.3716185641269734,0.39263961814429776,0.45496522746919266
378,sparse095_10class_228_t0,29.698290481522957,29.70959052631579,29.761270000000003,0.6138021903907117,0.49305408604217127,0.4179817748419175,29.72267666293393,30.079351789473684,29.796369999999996,0.6143258344831252,0.6827792219358495,0.43867479081889404
379,sparse050_10class_229_t1,29.51475926530613,29.49493232,29.507589469387757,0.4226494669150097,0.40250476455741185,0.378431389423963,29.537556163265307,29.51315332,29.517342448979594,0.4347586135570107,0.4146065313534962,0.38068961988459843
380,sparse080_10class_229_t1,29.614660506329113,29.5207080625,29.421832631578944,0.5288663185314024,0.47170597212802606,0.3771193070863456,29.640150727848102,29.575659125,29.43845105263158,0.5370536826461336,0.48063181329811533,0.3678486294430122
381,sparse095_10class_229_t1,29.55938898096305,29.49888736842105,29.37843,0.48590128721098824,0.5331185884944719,0.2786982922444982,29.587131914893614,29.565141894736843,29.50938,0.48821111040969173,0.44893387007159813,0.4103255190699203
382,sparse050_10class_230_t2,29.63289926530613,29.641351879999995,29.569866612244894,0.5142839288932015,0.532640206676576,0.5012288438891783,29.63774857142857,29.648810719999997,29.57144971428571,0.51616569718948,0.5376081854706842,0.5009742685985753
383,sparse080_10class_230_t2,29.512239493670887,29.4784080625,29.445354210526315,0.47015993786628313,0.41266554343832257,0.3730063886261946,29.523268512658223,29.484044437499996,29.44002263157895,0.47497399787491684,0.41265647517827536,0.3672895181897004
384,sparse095_10class_230_t2,29.552009876819707,29.552878315789474,29.61688,0.48006648109376443,0.4056863684298439,0.4026615099559431,29.561542194848823,29.604644842105262,29.643189999999997,0.4819589105797629,0.44701073373398553,0.4149471471163532
385,sparse050_10class_231_t3,29.60229918367347,29.564866280000004,29.53762922448979,0.5641981423543224,0.5165758021151994,0.45659111053032664,29.6070506122449,29.566752599999994,29.53865648979592,0.5675626731064216,0.5141659390948022,0.45709049722544104
386,sparse080_10class_231_t3,29.540260664556964,29.471818062500002,29.41886789473684,0.4265707643672378,0.3950859043518208,0.3855500214263822,29.558229620253165,29.480795500000003,29.40673578947369,0.4322676621086975,0.4075782243689547,0.3833330452246699
387,sparse095_10class_231_t3,29.55671012318029,29.62065642105263,29.517179999999996,0.49376869955828373,0.509744498079114,0.3868674160484437,29.57482147816349,29.75779157894737,29.53381,0.4987008192582343,0.5847399927566832,0.3876826032981102
388,sparse050_10class_232_t4,29.647991510204086,29.606308440000006,29.57020848979592,0.5182306269918956,0.4825753304726283,0.43309925641062186,29.659120000000005,29.630887440000002,29.58237893877551,0.5058312492021304,0.48556049416138286,0.4423879065186749
389,sparse080_10class_232_t4,29.57377765822785,29.505777875000003,29.436104210526317,0.45873284776773776,0.4431965172307702,0.372577811135731,29.590845348101265,29.528540624999994,29.43685789473684,0.4658731187860851,0.4505429346905902,0.3673405017516403
390,sparse095_10class_232_t4,29.59166367301232,29.628987578947367,29.654630000000004,0.5098382912696335,0.5103719807453462,0.4497896487248235,29.61440998880179,29.775194736842106,29.592990000000004,0.5144132782117504,0.6214794940375277,0.3781845222903764
391,sparse050_10class_233_t5,29.652248408163267,29.602337520000003,29.574055183673472,0.6492074740471574,0.5762251700856615,0.5158065174585538,29.65880032653061,29.6089272,29.57985493877551,0.64836718847086,0.5768550314005765,0.5199598854798911
392,sparse080_10class_233_t5,29.582651107594934,29.573379812499997,29.583590000000004,0.4976208823168102,0.4946793363116301,0.49541644465726214,29.5954029113924,29.578928499999996,29.577483684210524,0.5019313995858976,0.49321947961860746,0.49288799047536935
393,sparse095_10class_233_t5,29.535875632698772,29.425399789473683,29.349220000000003,0.4512937003147159,0.4349451683530234,0.37847176327963994,29.58241836506159,29.591031157894736,29.31957,0.46304969252294215,0.48165967325458325,0.39821804592459115
394,sparse050_10class_234_t6,29.62415583673469,29.5768402,29.547210285714286,0.49850313310440897,0.46778389770914514,0.4309763774296305,29.630825714285713,29.58127656,29.545021387755103,0.5020785259665411,0.46989464290898914,0.42945192123539044
395,sparse080_10class_234_t6,29.50032167721519,29.5325541875,29.57851263157895,0.4036301647866125,0.4253171998579,0.4732086924151809,29.509680189873418,29.532518312499995,29.56686736842105,0.406039879690035,0.42202698783182374,0.4638220528658096
396,sparse095_10class_234_t6,29.546940694288914,29.464540631578945,29.3867,0.4350817897740872,0.38889675893091413,0.26556549474658825,29.61130622620381,29.75781389473684,29.283589999999997,0.4572591759498652,0.44826984464434216,0.2015559398777424
397,sparse050_10class_235_t7,29.551183020408164,29.52153552,29.489369632653062,0.3915811131828109,0.40776819968497985,0.42509792250087386,29.557606612244896,29.522204440000003,29.48749755102041,0.39209082150351166,0.405868335330913,0.42435461058003493
398,sparse080_10class_235_t7,29.610317246835447,29.6588500625,29.693108947368422,0.4855677104063403,0.519301346113214,0.5369171679465409,29.624416107594936,29.66630475,29.694417894736844,0.4919866548276691,0.5210706408347504,0.5347367682925768
399,sparse095_10class_235_t7,29.51460091825308,29.432724842105262,29.337130000000002,0.4410420129973108,0.3977460275811111,0.3182425020326485,29.562875722284435,29.54007747368421,29.429840000000002,0.45462730547836255,0.4485113851256197,0.403354559166002
400,sparse050_10class_236_t0,30.344254857142854,30.289042119999998,30.236523183673473,0.4001827874538926,0.4023257839486622,0.39276624621339107,30.364274612244895,30.301964399999996,30.24181248979592,0.41587544530607135,0.41571777026805096,0.39491727141822136
401,sparse080_10class_236_t0,30.280552943037975,30.26077625,30.258038421052632,0.423977673183892,0.4221271248077261,0.43646296587047834,30.286438892405062,30.266267500000005,30.258735263157895,0.42606239456973294,0.42463105105344107,0.43644796502855
402,sparse095_10class_236_t0,30.29169964165734,30.235138315789474,30.09101,0.37660297833084855,0.3009539635459309,0.2467396581419374,30.309709608062708,30.64226463157895,30.069620000000004,0.38260981421035395,0.4623571146699452,0.2635679639106389
403,sparse050_10class_237_t1,30.3387598367347,30.30916532,30.27224497959184,0.438596174065939,0.39957089857157724,0.36150181781982843,30.35848587755102,30.313164,30.27222195918368,0.4404645161975342,0.40129538362657496,0.359843828528487
404,sparse080_10class_237_t1,30.288828575949363,30.2287191875,30.127350526315787,0.35682495914858564,0.3119217224931438,0.26341986752138896,30.305369462025322,30.262161125000002,30.158706842105264,0.36230097823507235,0.3176662185199024,0.2739577966067159
